TITLE,original_genre,predicted_genre
Fevereiros (2017),documentary,short
Art of the Argument (2017),documentary,documentary
Zedj (1971),drama,drama
Falcon Beach (2005),drama,drama
April Is My Religion (2001),drama,drama
0506HK (2007),documentary,documentary
Kaki bakar (1995),drama,drama
Nemico dell'Islam? (2016),documentary,documentary
Moto 7: The Movie (2015),sport,documentary
Philadelphia Project (2016),documentary,documentary
Le passeur (1999),short,drama
Rot City (2015),horror,short
"""Ice and Fire of Youth"" (2015)",drama,drama
Pandora no tou: Kimi no moto e kaerumade (2011),action,drama
Gaav Tase Changle Pun Veshila Tangale (1985),drama,drama
Tempest Storm (2016),documentary,drama
The University Player (2006),comedy,drama
Sleepy Heads (1997),comedy,drama
Tinnef (2000),short,documentary
"""Fanarchy TV"" (????)",comedy,drama
Ogift fader sökes (1953),drama,drama
Daylight and Magic Don't Mix (2010),drama,drama
Muhammad and Me: The Larry Holmes Story (2018),documentary,drama
Breakout (2013/II),action,drama
ROH Salvation (2010),sport,action
Forsaken (2005/I),short,drama
Larryland (2017),documentary,documentary
The Beekeepers (2009),short,documentary
Câinele Japonez (2013),drama,drama
Little Patriot Embraced (????),short,documentary
Right in the Cloaca! (2012),comedy,drama
I Don't Know Her Name (????),drama,drama
"Building House, Building Future (2016)",documentary,documentary
"""Out of Control"" (2012)",comedy,comedy
Trójka do wziecia (2006),short,drama
Frauenschicksale (1952),drama,documentary
Gyeoulro ganeun macha (1982),drama,drama
Dashi Journey (2017),documentary,short
Junk Mail (????),drama,drama
We Are Journalists (2014),documentary,drama
The Navajo Riders (2010),documentary,documentary
30 for 30: World Beaters (2017),documentary,documentary
Hu Tu Tu (1999),drama,drama
The Galloping Ace (1924),western,drama
Vorwärts (1995),documentary,drama
WWF in Your House: Final Four (1997),action,sport
The Artist (2001),short,drama
Junoon (1979),drama,drama
Happy Is the Bride (1958),comedy,drama
"The Thieves, the Director, Her Actress & Their Studio Exec (2000)",adventure,adventure
No More Road Trips? (2013),documentary,documentary
Kaiso for July 27 (1991),short,documentary
The Nutcracker (1987),music,documentary
Girltalk (1987),documentary,documentary
Never Say Die Matildas (2008),documentary,documentary
Knock (????),thriller,drama
M or F (2015),documentary,drama
New Years Eve (2008),short,drama
Loving Hearts (1910),short,short
Fuga de cerebros (1998),drama,action
Chaleurs (1971),drama,drama
Magicians of the Earth: Senis Children (1992),documentary,drama
Sex on Demand (2014),documentary,game-show
Hollywood Chronicles (1990),documentary,documentary
#Sohvr (????),war,comedy
Across the Water (1983),drama,documentary
Hustisya (2014),drama,drama
"""Replaced"" (2012)",drama,drama
Cutthroats (1994),comedy,drama
I-VIEW (2015),documentary,drama
Robin Hood: Prince of Sherwood (1994),adventure,western
Herbarium (2013),short,short
"""Bookmark"" (2013)",news,short
On the Road with the 2009 Phantom Regiment (2009),documentary,drama
Rage Against the Darkness (2004),documentary,drama
Une partie de plaisir (1975),drama,drama
"The Making of Special: '20,000 Leagues Under the Sea' (1997)",documentary,documentary
Deep Purple: From Here to InFinite (2017),documentary,music
America Wild (2016),documentary,documentary
Premonition (2005),sci-fi,drama
Fehér farkas (2015),short,drama
Mama i tata (2006),drama,drama
Mending Spirits (2005),documentary,documentary
Le semeur (2017),drama,drama
Sisters (2016/III),drama,drama
Lonely Girl (????),drama,drama
French Baroque: Now and Then (2009),history,documentary
Coldwood (2012),thriller,drama
Prostitute Killer (2005),crime,documentary
Aurora (2006),short,drama
Seat of Judgement (2014),thriller,drama
The Curse of the Mummy's Tomb (1964),horror,drama
Open Access (2013),documentary,drama
Fado majeur et mineur (1994),drama,drama
Miles in the Life (2017),documentary,documentary
To Your Health (2011),documentary,drama
Abiku (2005),short,documentary
Rescue (2008),short,drama
Kick in Iran (2010),documentary,drama
Six Musicians and the City (2017),documentary,documentary
Shadows of the Moulin Rouge (1913),drama,drama
Every Emotion Costs (2010),drama,drama
Lily in Love (1984),comedy,drama
Cardilli addolorati (2003),documentary,documentary
"""The Naughty Kitchen with Chef Blythe Beck"" (2009)",reality-tv,documentary
Fur on the Asphalt: The Greg the Bunny Reunion Show (2005),comedy,drama
Mama macht's möglich (2003),comedy,drama
Du forsvinder (2017),drama,drama
Doch (2012),drama,drama
City Chase Salta (2010),sport,documentary
Bad Credit (2002),adult,short
Sure Fire (1921),western,comedy
Dead Mate (1988),horror,western
Kao shi yi jia qin (2001),comedy,drama
Error 113 (????),comedy,short
To ainigma (1998),drama,short
Paatshala (2015),drama,drama
"""Sur-Vie"" (2017)",drama,comedy
Take a Look (2014/II),short,documentary
Vigilante Vigilante: The Battle for Expression (2011),documentary,drama
"""Desert Island Music"" (2007)",music,documentary
Super Bowl's Greatest Commercials 2015 (2015),comedy,comedy
"ABANDONDED: The Incredible, Historic AMERICAN ICE COMPANY Building in Baltimore, MD (2015)",short,documentary
Four Color Eulogy (2014),drama,drama
Balach (2009),biography,drama
Handle Your Business (2015),drama,drama
Surrogate (2008),drama,drama
Autobiography of a Princess (1975),drama,drama
"""The Nightcap with Jordan Miller"" (2016)",comedy,documentary
Papoo Photowalah (2017),drama,drama
Panzano (2000),short,documentary
Aabra Ka Daabra (2004),fantasy,drama
Budjenje pacova (1967),drama,drama
Vatandas Riza (1979),drama,drama
The Macabre Ayahuasca Hammer Experience (????),horror,documentary
Die Machtergreifung (2012),history,documentary
Sag Salim 2: Sil Bastan (2014),comedy,thriller
"""The United Colors of Amani"" (2013)",comedy,drama
Tocata y fuga de Lolita (1974),comedy,drama
Choke (1999),documentary,drama
Hotdogs Hotgals (2006),drama,comedy
My Dad's Valentine (????),romance,drama
Rules of the Road (1993),short,short
"""18 & Over"" (2005)",music,documentary
Shashamane (2016),documentary,documentary
Broder Gabrielsen (1966),drama,drama
Appels Croisés (2018),documentary,documentary
60 (2015),short,documentary
Bump (2017/I),thriller,drama
Asleep in the Deep (2005),short,animation
Return to Byzantium: The Art and Life of Lilian Broca (2012),documentary,drama
Cagliostro (1975),drama,drama
"""The Manager"" (????)",reality-tv,drama
The Wedding Video (2003),comedy,drama
Todo sobre mi madre (1999),drama,drama
"""El Colombiano"" (????)",crime,drama
My Brother Talks to Horses (1947),comedy,short
Sibir. Monamur (2011),drama,drama
The Global Village Project (2011),documentary,documentary
Green Collar Comedy Show (2010),comedy,comedy
Skoonheid (2011),drama,drama
MJC: The Crisis Begins (2012),documentary,documentary
O ehthros tou laou (1972),drama,drama
Experiencing God (2013),documentary,documentary
The Pedestrian (2008),short,drama
Blind Boys of Alabama: Go Tell It on the Mountain (2004),music,documentary
The Merchant of Venice (2015),drama,documentary
mba (????),documentary,drama
Ghost Whales of Lancaster Sound (1996),documentary,documentary
Forgotten Women (1949),drama,comedy
Deltangi-ha-ye asheghaneh (2014),drama,drama
The Church (2008),drama,short
Don't Tell (2017),drama,drama
Antropophagus (1980),horror,horror
Cahoots (2001),drama,drama
The Greasy Hands Preachers (2014),documentary,documentary
Anokha Milan (1972),drama,drama
Long quan xiao zi (2016),action,drama
Usmiech zebiczny (1957),short,short
Noi e la Giulia (2015),comedy,drama
Shamanic Princess (2000),animation,documentary
The Queens of Country (2009),music,drama
Ausreisser (2004),short,drama
The Ballad of Lefty Brown (2017),western,short
"""The Irish Condition"" (1994)",documentary,documentary
Run (2016),comedy,drama
Pyaar Karke Dekho (1987),family,drama
"""Beasty Training!"" (2011)",comedy,documentary
As Ons Twee Eers Getroud Is! (1962),comedy,drama
The Willing Suspension of Disbelief (2007),action,drama
Anonymes (2009),drama,drama
Enchantress (2011),fantasy,drama
Carne (1968),drama,drama
The Physical Body 2 (2007),documentary,drama
Becoming the Buddha in L.A. (1993),documentary,documentary
"""Physics Men"" (2012)",drama,drama
Classic Rhythm and Blues Vol. 5 (1988/II),documentary,documentary
Les confidences de Sandra (1973),drama,drama
Jack Taylor: The Guards (2010),crime,comedy
Green Head (2015),short,drama
"""Match Makers"" (2014)",comedy,documentary
The Predator Goes to Town (2005),short,documentary
Witchstalker (2014),horror,drama
"""Golden Era with Annu Kpoor"" (2011)",musical,drama
30 Milligram (2014),drama,family
Phantom Thread (2017),drama,drama
Huntin Bigfoot (2014),comedy,horror
"""Voodoo Vanessa"" (2016)",comedy,drama
Karma Road (2010),drama,drama
Jay baba pashupatinath (1996),drama,drama
The Regiment (1977),documentary,documentary
Secret Desires of a Housewife (2004),drama,drama
Secret Mysteries of America's Beginnings Volume 2: Riddles in Stone - The Secret Architecture of Washington D.C. (2007),documentary,documentary
Mademoiselle Moreau (1995),documentary,drama
"""Crashing"" (2017)",comedy,drama
874 Miles (2015),drama,drama
Time Being (1991),short,short
A Hole in the Head (1959),comedy,comedy
Sharada (1973),drama,drama
Questions and Comments (????),comedy,drama
Peace Ambassadors (2017),documentary,documentary
"""Pleading Sanity"" (2013)",drama,drama
Miss High Times 2008: Swimsuit Video (2008),documentary,documentary
The Ghosts of Angela Webb (2005),horror,horror
Attack on the Pin-Up Boys (2007),comedy,documentary
Ich bin eine Insel (2007),drama,drama
Santeria: The Soul Possessed (2012),horror,short
Oil Rocks: City Above the Sea (2009),documentary,documentary
Banished (2009),documentary,documentary
Teenage Rebellion (1967),documentary,documentary
Truffle Runners (2018),comedy,drama
"""Douces France(s)"" (2012)",documentary,documentary
Thames Film (1987),documentary,documentary
We Are the Navy Blues: History of Carlton (2015),documentary,documentary
Kamihate shouten (2012),drama,drama
Rise and Shine (2007),documentary,drama
The Shelter (2005),drama,drama
The Firing Line (1988),action,documentary
"""Weekend Getaways"" (2016)",adventure,documentary
"""Alyssa's Tips for Easy Parenting"" (2015)",comedy,drama
2021 (2013),drama,drama
Overshadowed (2017),short,drama
Tan cerca como pueda (2012),drama,drama
Les mains nettes (1958),drama,drama
"""Age Appropriate"" (2017)",comedy,drama
Hidden Cave (2013),short,documentary
The Ordinary Life of Totally Psycho (1999),thriller,drama
Postia pappi Jaakobille (2009),drama,drama
Singularity (2017),sci-fi,drama
Jamie: Drag Queen at 16 (2011),documentary,comedy
Burning from the Inside (2007),documentary,documentary
The Joy of Disco (2012),documentary,documentary
Lash of the Whip (1926),western,western
The Other Foot (????),drama,documentary
Suicide Poet (2012),documentary,drama
Band of Rebels: White Horses of Camargue (2016),short,documentary
Mon papa est un gangster (2014),action,drama
Talibe: The Least Favored Children of Senegal (2011),documentary,documentary
Wash Up (????),drama,western
The Makeover (2013),comedy,drama
Papanisher (2016),comedy,drama
Idomeneo (2013),music,documentary
The Bad Game (2009),action,drama
Secret Scout in the Temple of Demise (1991),action,documentary
"""Türkisch für Anfänger"" (2006)",comedy,drama
Spongebob Squarepants: Sea Side Story (2017),animation,documentary
Saatchya Aat Gharat (2004),drama,documentary
Killer Shorts 2 (2010),horror,horror
The Park Is Mine (1998),music,documentary
"""What a Country"" (1986)",comedy,drama
La nuit a dévoré le monde (2018),horror,drama
A Wheady Mile (????),action,short
"""Varta Re Varta"" (2016)",thriller,documentary
"""Kesslers Knigge"" (2009)",comedy,comedy
Camino cortado (1955),crime,drama
Waiting to Leave (2011),comedy,drama
Crackerjack (2002),comedy,drama
River of Grass (1994),drama,drama
"""American Scene"" (1952)",documentary,drama
Girl Disappears (2008),drama,drama
"""Shelter"" (????)",sci-fi,sci-fi
Redemption 101 (2007),sci-fi,sci-fi
Vivid (1999),drama,adult
Clownmedicin (2012),short,documentary
Yalp (2004),short,documentary
The Indian Fighter (1955),western,documentary
Savitri Satyavan (1923),drama,drama
Oasis (2005),short,drama
"""Quigley's Village"" (1989)",family,drama
Sierra (1950),western,drama
"""Reverb"" (1999)",music,documentary
"""The Hollywood Squares"" (1971)",game-show,documentary
Ninety Five (????),drama,short
Out of Newark (????),documentary,drama
The Weekend Nun (1972),drama,drama
Toy Mountain Christmas Special (2011),family,drama
Vallamai Thaaraayo (2008),drama,drama
"Felicidades, Tovarich (1995)",drama,documentary
The Dancing Pumpkin and the Ogre's Plot (2017),animation,documentary
Baari Tar Bangla (2014),comedy,drama
Braca po babine linije (2016),comedy,drama
Gaucho Serenade (1940),western,drama
Maging akin muli (2005),drama,drama
Einer spinnt immer (1971),comedy,documentary
Orgy at the Villa (2009),adult,comedy
Shaadi Abhi Baaki Hai (2017),drama,drama
Biyaya ng Lupa (1959),drama,drama
"""Make or Break TV"" (2008)",documentary,documentary
"""Rig 45"" (2018)",thriller,drama
Almost a Turkish Soap Opera (2011),drama,drama
Women of Vision: Histories in Feminist Film & Video (1998),documentary,documentary
A Woman's World (2017),drama,drama
Die Frucht deines Leibes (1997),short,documentary
Reins of Hope Movie (2016),drama,documentary
Lyubovta na semkarya (1941),comedy,short
Satyavadi Raja Harishchandra (1917),drama,drama
The American Werewolf Project (2014),horror,documentary
Drak sa vracia (1968),drama,drama
"""Singer-Songwriters at the BBC"" (2010)",music,drama
Winterland (2009),fantasy,drama
Cromwell's Head (2017),documentary,documentary
"""Broken Arrow"" (1956)",western,western
Godspeed Taiwan (2013),documentary,documentary
Sola Shukrabaar (1999),fantasy,drama
Nevesta k zulíbání (1981),romance,drama
Lápis de cor (2011),short,short
Franco Cristaldi e il suo cinema Paradiso (2009),documentary,documentary
It Came from Detroit (2009),documentary,music
Adem ile Havva (1986),romance,drama
War of the Dead (2006),horror,documentary
My vernyomsya... (1996),short,documentary
South West Pacific (1943),short,documentary
"The Film Art of John Whitney, Sr. (1975)",documentary,documentary
"Pepi, Luci, Bom y otras chicas del montón (1980)",comedy,drama
Guti & the Theater of Dreams (2016),documentary,documentary
Zola Jumped In (2014),drama,drama
"""I Heart Betty La Fea"" (2008)",comedy,drama
Maudite Poutine (2016),drama,comedy
Gateless (2017),documentary,documentary
Jwah Da Vee (2008),drama,drama
Legends of the Mid-South Wrestling (2013),action,documentary
DanceCrazy Presents: Learn to Dance Rumba Volume 1 - A Beginners Rumba Dancing Guide (2007),music,documentary
David's Mother (1994),drama,comedy
Royal Rumble (1989),sport,sport
Les 7 derniers outrages (1986),adult,short
The Camel Rider (????),family,horror
The Memestar Chronicles Big Screen Film (2016),comedy,drama
Bhet (2002),drama,drama
Baltimore Ravens: Road to XLVII (2013),sport,game-show
Looking for Ms. Locklear (2008),documentary,documentary
What Is Gothic? (2009),drama,western
A Line in the Sand (2008),drama,documentary
Da sha si fang (1980),action,documentary
Audrey & Dre (2011),romance,drama
Hollywood Dog (1990),comedy,comedy
A Darker Reality (2008),horror,horror
Devil's Hollow (????),drama,drama
Justiz (1993),drama,documentary
The Asylum (2010),drama,drama
Pevnost (1994),drama,drama
The Hanged Man (2007),thriller,drama
Victory (2007),short,documentary
